status,card_present_flag,bpay_biller_code,account,currency,long_lat,txn_description,merchant_id,merchant_code,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement
authorized,0,,ACC-1799207998,AUD,150.68 -33.79,POS,eb3f245f-1016-416a-bab1-6743f6450d34,,Susan,43.06,8/1/2018,F,20,Brookvale,NSW,2018-08-01T16:28:40.000+0000,76.82,954d5cc3ef1c4dbe96219af4ae7d7b5a,Australia,CUS-164374203,151.27 -33.77,debit
authorized,0,,ACC-3879258709,AUD,143.83 -37.66,POS,d8baa380-1cf2-485e-8b61-e6b73aab3400,,Natasha,186344.95,8/1/2018,F,40,Ballarat,VIC,2018-08-01T16:45:20.000+0000,26.91,1eb22646ff724bfb9d3f3b8108abf785,Australia,CUS-527400765,143.81 -37.55,debit
posted,,0,ACC-819621312,AUD,145.04 -37.85,PAY/SALARY,,0,Michele,1244.45,8/1/2018,F,30,,,2018-08-01T17:00:00.000+0000,1158.15,148a346f380948cfa1ee8e5166b56a6e,Australia,CUS-1271030853,,credit
posted,,0,ACC-2920611728,AUD,144.96 -37.76,PAY/SALARY,,0,Tyler,1969.05,8/1/2018,M,69,,,2018-08-01T17:00:00.000+0000,1043.12,360a8968ef944c9e91ee1f72a9759aec,Australia,CUS-1388323263,,credit
posted,,,ACC-2901672282,AUD,255.00 -573.00,PAYMENT,,,Daniel,1162.08,8/1/2018,M,22,,,2018-08-01T17:00:00.000+0000,33,c539e04478c94bb2b48af6e0069a011b,Australia,CUS-1617121891,,debit
posted,,0,ACC-1799207998,AUD,150.68 -33.79,PAY/SALARY,,0,Susan,1403.55,8/1/2018,F,20,,,2018-08-01T17:00:00.000+0000,1395.49,9767953f8ae94826aa145d6cac0be371,Australia,CUS-164374203,,credit
posted,,0,ACC-1349834573,AUD,145.17 -37.84,PAY/SALARY,,0,Matthew,7094.77,8/1/2018,M,39,,,2018-08-01T17:00:00.000+0000,3071.14,8c993ac0426d4f66a0b6322b4e56507c,Australia,CUS-1790886359,,credit
posted,,,ACC-4163822186,AUD,149.03 -34.97,PAYMENT,,,Karen,3021.94,8/1/2018,F,26,,,2018-08-01T17:00:00.000+0000,50,2aebc7593cb842b49df7313c3a650725,Australia,CUS-2630892467,,debit
posted,,,ACC-958000567,AUD,130.90 -12.37,PAYMENT,,,Sandra,300.09,8/1/2018,F,34,,,2018-08-01T17:00:00.000+0000,168,dab9c8d9c4024e3eb4dfd3c86f1e3578,Australia,CUS-4142663097,,debit
authorized,0,,ACC-854938045,AUD,147.63 -22.84,POS,a676e908-5124-4f59-b35c-4617dac98872,,James,6941.78,8/1/2018,M,28,Junee,NSW,2018-08-01T17:01:07.000+0000,22.59,77e20a08f52446c3b903a215949968d3,Australia,CUS-4023861240,147.59 -34.86,debit
authorized,1,,ACC-1279356312,AUD,144.79 -37.73,SALES-POS,9ceb9e51-60f0-4e1a-9656-caad3dd9a75f,,Tyler,1067.36,8/1/2018,M,44,Reservoir,VIC,2018-08-01T17:10:33.000+0000,15.28,c06d646beb4b4bb090caf460a6c32f4e,Australia,CUS-1892177589,145.01 -37.72,debit
authorized,1,,ACC-574997646,AUD,150.79 -33.64,SALES-POS,68c05695-d552-4a40-b4a8-cc9f8d88b18f,,Mackenzie,189.55,8/1/2018,F,18,Robertson,SA,2018-08-01T17:20:00.000+0000,5.62,91e5965b88db48109b49395233411ddc,Australia,CUS-586638664,139 -33.97,debit
authorized,1,,ACC-1443681913,AUD,150.92 -33.77,SALES-POS,c50f2e29-5fb5-4ac5-a2ea-1ae575443069,,Ryan,492.41,8/1/2018,M,31,Haymarket,NSW,2018-08-01T17:38:52.000+0000,93.79,d60f5196641f43debf50a0c04de03c8c,Australia,CUS-3129499595,151.21 -33.88,debit
authorized,1,,ACC-1650504218,AUD,145.01 -37.93,SALES-POS,f15a375b-5aeb-48ff-a5c5-3334605186a0,,Marissa,2025.72,8/1/2018,F,23,Croydon,VIC,2018-08-01T17:48:18.000+0000,14.86,b16ca12e31304618bd133f80cf64c331,Australia,CUS-2500783281,145.28 -37.79,debit
authorized,1,,ACC-958000567,AUD,130.90 -12.37,SALES-POS,383aeeda-a0da-442e-b018-70389e109700,,Sandra,468.09,8/1/2018,F,34,Yarrawonga,NT,2018-08-01T17:57:44.000+0000,18.59,450bda471a7649898a3b13e4fad158db,Australia,CUS-4142663097,130.98 -12.47,debit
posted,,,ACC-2153562714,AUD,116.00 -31.88,PAYMENT,,,Linda,860.46,8/1/2018,F,24,,,2018-08-01T18:00:00.000+0000,46,daebc880287f457d9389595d92d8951a,Australia,CUS-423725039,,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,POS,44abc19c-aa5c-40bd-b1d0-9b2f236189ea,,Diana,1006.85,8/1/2018,F,26,Bundall,QLD,2018-08-01T18:19:29.000+0000,10.67,cd0113426970425a8524e55f4079408f,Australia,CUS-2487424745,153.41 -28.01,debit
authorized,0,,ACC-90814749,AUD,151.68 -32.98,SALES-POS,5e4447f8-8083-40eb-b75f-f7e9a0583d3c,,Christopher,6022.68,8/1/2018,M,35,Peterborough,SA,2018-08-01T18:45:07.000+0000,19.58,3b8ac93bc7cd4d24a288882782a805e6,Australia,CUS-1896554896,138.84 -32.97,debit
posted,,,ACC-1349834573,AUD,145.17 -37.84,PAYMENT,,,Matthew,7046.77,8/1/2018,M,39,,,2018-08-01T19:00:00.000+0000,48,29e8473f761e49a4a9c0a03b6542afec,Australia,CUS-1790886359,,debit
authorized,1,,ACC-964839203,AUD,146.92 -36.07,SALES-POS,c6163a13-ed92-44bf-9bad-9535d4516888,,Michael,27984.9,8/1/2018,M,21,Lavington,NSW,2018-08-01T19:04:09.000+0000,26.75,361e4d9928094aafa77d0a1e7e32b731,Australia,CUS-2059096722,146.97 -36.04,debit
authorized,1,,ACC-80388494,AUD,144.97 -37.42,POS,4ae2bdc0-e282-45f4-be7c-aa2853fda03b,,Dustin,823.53,8/1/2018,M,28,Docklands,VIC,2018-08-01T19:14:03.000+0000,9.21,44f99c5dcf804f14842c2a9a957f3298,Australia,CUS-1140341822,144.94 -37.82,debit
authorized,1,,ACC-3485804958,AUD,138.52 -35.01,POS,5a3c0cad-eb95-43f2-9d62-c55f9d325ce9,,Jessica,16421.78,8/1/2018,F,34,North Wagga Wagga,NSW,2018-08-01T19:23:57.000+0000,11.54,d08a764ae0a5487b85cd08cf1d1e7378,Australia,CUS-1196156254,147.38 -35.1,debit
authorized,0,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,73aac058-cb31-46c2-826d-29b161bfb23e,,Diana,995.57,8/1/2018,F,26,Elanora,QLD,2018-08-01T19:33:51.000+0000,11.28,9a13829c885344c3ad6c6f1a2d30d1bc,Australia,CUS-2487424745,153.47 -28.13,debit
authorized,1,,ACC-964839203,AUD,146.92 -36.07,SALES-POS,1b9ea2a4-61fe-4134-9042-b9b6d92aea7a,,Michael,27953.53,8/1/2018,M,21,North Ward,QLD,2018-08-01T19:43:45.000+0000,31.37,219c4cbb3c4a4b5f92d1f83f1ad1c15b,Australia,CUS-2059096722,146.81 -19.25,debit
authorized,1,,ACC-3881031190,AUD,149.19 -21.15,POS,fbf7bf9d-d2ed-4f83-a5e7-098cef476906,,Richard,445.04,8/1/2018,M,37,Bucasia,QLD,2018-08-01T19:53:39.000+0000,23.86,453c37a1b37a44ce92b932420a70769f,Australia,CUS-3201519139,149.16 -21.03,debit
posted,,,ACC-2171593283,AUD,146.94 -36.04,PAYMENT,,,Fernando,4331.5,8/1/2018,M,19,,,2018-08-01T20:00:00.000+0000,17,5ffdc96d3c9f4335b3c58b8876bde9ed,Australia,CUS-2317998716,,debit
posted,,,ACC-1650504218,AUD,145.01 -37.93,PAYMENT,,,Marissa,1992.72,8/1/2018,F,23,,,2018-08-01T20:00:00.000+0000,33,5b8a8ad7f1f24ccd9fd04696bc43aaf8,Australia,CUS-2500783281,,debit
posted,,,ACC-182446574,AUD,116.06 -32.00,INTER BANK,,,Tonya,117.08,8/1/2018,F,27,,,2018-08-01T20:00:00.000+0000,33,11493f0afc4348139f996e154f61a98b,Australia,CUS-3026014945,,debit
posted,,,ACC-4281711154,AUD,144.98 -37.84,PHONE BANK,,,Eric,35322.36,8/1/2018,M,42,,,2018-08-01T20:00:00.000+0000,36,c8658e7c726f45ca8b3c3c78d1554700,Australia,CUS-3151318058,,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,3de54244-f7ba-46c9-aa99-01bd54625d25,,Rhonda,1963.94,8/1/2018,F,40,Brisbane Airport,QLD,2018-08-01T20:09:28.000+0000,65.11,fe3610e9d3ab418bba2ae7a62c56bc97,Australia,CUS-1614226872,153.12 -27.39,debit
authorized,0,,ACC-854938045,AUD,147.63 -22.84,SALES-POS,6ef562a8-928c-4f56-86f1-592357fd5daa,,James,6924.65,8/1/2018,M,28,Seven Mile Beach,TAS,2018-08-01T20:35:47.000+0000,17.13,414f37db1e6143fbbf24501ce457c161,Australia,CUS-4023861240,147.5 -42.86,debit
posted,,,ACC-3536132544,AUD,144.93 -37.79,INTER BANK,,,Heather,1679.94,8/1/2018,F,41,,,2018-08-01T21:00:00.000+0000,43,49eca434ba8b4f2eb68fcfe625ba2c1b,Australia,CUS-2348881191,,debit
authorized,1,,ACC-1217063613,AUD,147.61 -37.82,SALES-POS,92495e0a-61df-4c3d-9e2d-083ef2efed00,,Kimberly,34.97,8/1/2018,F,27,Tullamarine,VIC,2018-08-01T21:01:28.000+0000,7.29,3067a11e2cee4f2a97e4974249bbebb7,Australia,CUS-1739931018,144.84 -37.67,debit
authorized,1,,ACC-3771436525,AUD,145.04 -37.92,POS,d2c81d3b-0816-4809-88e0-32d1451a8aa3,,Derek,614.93,8/1/2018,M,20,Camberwell,VIC,2018-08-01T21:19:59.000+0000,27.82,753965c7dfc54261851cf247a6e9f7e7,Australia,CUS-3325710106,145.06 -37.83,debit
authorized,0,,ACC-1598451071,AUD,153.41 -27.95,POS,d87e2b48-3fc5-47e4-87c5-014e56e493df,,Diana,986.58,8/1/2018,F,26,Elanora,QLD,2018-08-01T21:38:31.000+0000,8.99,e1949cb88eb74ad1b0391347a221e938,Australia,CUS-2487424745,153.47 -28.13,debit
authorized,0,,ACC-1683215619,AUD,138.67 -34.86,POS,597b6106-331b-4d3d-86f8-03931dfcf86a,,Barry,279.86,8/1/2018,M,38,Yass,NSW,2018-08-01T21:57:02.000+0000,21.79,685889d91567454d8b1d7074bf195504,Australia,CUS-1604596597,148.91 -34.84,debit
posted,,,ACC-1710017148,AUD,150.82 -34.01,PAYMENT,,,Michelle,1569.58,8/1/2018,F,19,,,2018-08-01T22:00:00.000+0000,33,3252e03de44c4f0f98a7f52a21fe4972,Australia,CUS-883482547,,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,POS,4345dbd1-dfa8-4466-892a-4136a5ae08a2,,Diana,976.26,8/1/2018,F,26,Labrador,QLD,2018-08-01T22:25:27.000+0000,10.32,e9ff93190c9a4a088994e0f74b02e953,Australia,CUS-2487424745,153.41 -27.94,debit
authorized,1,,ACC-2897221629,AUD,150.90 -34.37,POS,a1faef96-3162-4cb0-bbd6-ec5771644123,,Scott,94.45,8/1/2018,M,23,Yagoona,NSW,2018-08-01T22:55:45.000+0000,19.04,65eebe02143248789fd503b381ff78b4,Australia,CUS-511326734,151.01 -33.91,debit
posted,,,ACC-2988263882,AUD,145.18 -37.90,PAYMENT,,,Michael,1884.41,8/1/2018,M,44,,,2018-08-01T23:00:00.000+0000,157,33ae744f14ac48a0abbe19b14c9f0f61,Australia,CUS-1233833708,,debit
posted,,,ACC-1973887809,AUD,115.78 -31.90,PAYMENT,,,Antonio,1767.37,8/1/2018,M,26,,,2018-08-01T23:00:00.000+0000,29,eda8b3879259416babb3a397d9c45e30,Australia,CUS-1646621553,,debit
posted,,,ACC-1349834573,AUD,145.17 -37.84,PAYMENT,,,Matthew,7014.77,8/1/2018,M,39,,,2018-08-01T23:00:00.000+0000,32,5fdab046bfbb404386499d6aa7e02228,Australia,CUS-1790886359,,debit
authorized,1,,ACC-964839203,AUD,146.92 -36.07,SALES-POS,da3deefd-e453-4ba6-9d32-54edf2dfd93d,,Michael,27923.06,8/2/2018,M,21,Docklands,VIC,2018-08-02T00:05:27.000+0000,30.47,fbe3b2b4ceb54e3a83d89e0ec0644d9b,Australia,CUS-2059096722,144.95 -37.82,debit
authorized,0,,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,ce1760f8-fa15-46c2-9e89-9f06b0654a4a,,Virginia,1074.43,8/2/2018,F,20,Rockingham,WA,2018-08-02T00:50:54.000+0000,15.16,655e69df175447e2bef643ad678f6abb,Australia,CUS-127297539,115.74 -32.29,debit
authorized,1,,ACC-1496451953,AUD,145.16 -37.84,POS,c18dbd6b-599d-40fe-870d-a0bf6b4d64f6,,Ricky,163.59,8/2/2018,M,43,Taylors Lakes,VIC,2018-08-02T01:15:05.000+0000,10.07,48d4e7bbc8ce4c998fb93bbffda6c852,Australia,CUS-3142625864,144.78 -37.7,debit
authorized,1,,ACC-588564840,AUD,151.27 -33.76,SALES-POS,b6dadbf2-868f-475a-bc9c-c4eed397090d,,Isaiah,8306.12,8/2/2018,M,23,Mortdale,NSW,2018-08-02T01:52:49.000+0000,35.99,1f01f82de1664dfda7c4ab8dad0dafe5,Australia,CUS-1462656821,151.06 -33.97,debit
posted,,,ACC-1496451953,AUD,145.16 -37.84,INTER BANK,,,Ricky,147.59,8/2/2018,M,43,,,2018-08-02T02:00:00.000+0000,16,24aaa29ad4f042f8bd10eceac58fc6d8,Australia,CUS-3142625864,,debit
authorized,1,,ACC-37709441,AUD,153.41 -28.01,SALES-POS,1f4c3ff2-1948-4aff-872b-9e35bde43ac9,,Charles,128.21,8/2/2018,M,18,Arundel,QLD,2018-08-02T02:16:45.000+0000,32.06,9b024ce9e0be41b5adc21ef3c3a269d0,Australia,CUS-3336454548,153.38 -27.95,debit
authorized,1,,ACC-1334819143,AUD,145.13 -37.70,SALES-POS,f708d3ed-a8a7-4185-8b3c-ec53bacbe56f,,Christopher,58111.04,8/2/2018,M,33,Box Hill South,VIC,2018-08-02T02:43:47.000+0000,43.7,85c6bc4eec2d47b38a338158f889ed68,Australia,CUS-3117610635,145.12 -37.83,debit
posted,,,ACC-1523339231,AUD,115.83 -31.90,PAYMENT,,,Tim,54980.99,8/2/2018,M,40,,,2018-08-02T03:00:00.000+0000,47,f4c6f64c5abb4073a6827e22706e2521,Australia,CUS-1816693151,,debit
posted,,,ACC-2890243754,AUD,153.32 -27.93,PAYMENT,,,Joseph,223.93,8/2/2018,M,37,,,2018-08-02T03:00:00.000+0000,52,c4c8649383e84c5ba4274e9226d42efa,Australia,CUS-2695611575,,debit
authorized,1,,ACC-3021093232,AUD,149.83 -29.47,SALES-POS,fe257a32-9aaf-4689-a309-23d952424071,,Melissa,128.76,8/2/2018,F,30,Melbourne,VIC,2018-08-02T03:57:08.000+0000,36.07,a809195edcaf46568fc7f9cf06933c40,Australia,CUS-55310383,144.96 -37.82,debit
posted,,,ACC-2270192619,AUD,138.56 -35.27,PAYMENT,,,Darren,6630.82,8/2/2018,M,20,,,2018-08-02T04:00:00.000+0000,39,56530202274846da8195d47dc6068fd7,Australia,CUS-2110742437,,debit
posted,,,ACC-3536132544,AUD,144.93 -37.79,PAYMENT,,,Heather,1657.94,8/2/2018,F,41,,,2018-08-02T04:00:00.000+0000,22,859557e6ddfe423595075ed1cd73ed49,Australia,CUS-2348881191,,debit
authorized,1,,ACC-3689607373,AUD,115.79 -31.79,SALES-POS,162b53e8-7a5c-4ca6-9e23-e05526f7313b,,Virginia,1066.35,8/2/2018,F,20,Beechboro,WA,2018-08-02T04:26:29.000+0000,8.08,1cf407acb18544478565fac7bb04bfb7,Australia,CUS-127297539,115.95 -31.87,debit
authorized,1,,ACC-154431271,AUD,153.09 -27.48,SALES-POS,6102e64f-516d-4b51-bc28-87dbfe089f5c,,Lori,15.93,8/2/2018,F,18,Southbank,VIC,2018-08-02T04:53:30.000+0000,22.49,e270736b2b074f9fb88caed03a89d347,Australia,CUS-3702001629,144.97 -37.83,debit
posted,,,ACC-2171593283,AUD,146.94 -36.04,PAYMENT,,,Fernando,4298.5,8/2/2018,M,19,,,2018-08-02T05:00:00.000+0000,33,98c392ba9a4b47339a969e7199c5e4b4,Australia,CUS-2317998716,,debit
posted,,,ACC-2890243754,AUD,153.32 -27.93,PAYMENT,,,Joseph,205.93,8/2/2018,M,37,,,2018-08-02T05:00:00.000+0000,18,d58732b5d0e64c098b4f317ebf496ce1,Australia,CUS-2695611575,,debit
posted,,,ACC-3481401842,AUD,115.74 -31.72,PAYMENT,,,Tiffany,213.37,8/2/2018,F,25,,,2018-08-02T06:00:00.000+0000,46,fadf1da0485149ebb62314afcafc9e94,Australia,CUS-1669695324,,debit
posted,,,ACC-211792489,AUD,138.63 -34.93,PAYMENT,,,Jacqueline,3117.58,8/2/2018,F,30,,,2018-08-02T06:00:00.000+0000,47,a6f0f98713ea4e048542d32ce38f642a,Australia,CUS-497688347,,debit
authorized,1,,ACC-4281711154,AUD,144.98 -37.84,POS,727f70ec-7434-44fd-8cd7-0583a1b07097,,Eric,35305.32,8/2/2018,M,42,Bairnsdale,VIC,2018-08-02T06:28:34.000+0000,17.04,fd425f772c094d8e9dd4802f3666c0bd,Australia,CUS-3151318058,147.63 -37.83,debit
posted,,,ACC-2231965366,AUD,144.96 -37.84,PAYMENT,,,Linda,1580.32,8/2/2018,F,35,,,2018-08-02T07:00:00.000+0000,33,7fae30d872ba4c62b028c9b494a779fd,Australia,CUS-2155701614,,debit
posted,,,ACC-2259139624,AUD,144.66 -37.91,INTER BANK,,,Cindy,1146.46,8/2/2018,F,19,,,2018-08-02T07:00:00.000+0000,22,0fa1a5285c6b4704a4d5ba5c59c1b343,Australia,CUS-3174332735,,debit
posted,,,ACC-2776252858,AUD,144.95 -37.76,INTER BANK,,,Kristin,2074.79,8/2/2018,F,43,,,2018-08-02T07:00:00.000+0000,197,c49d9fe530a94268ba3e5855981f5d7a,Australia,CUS-4123612273,,debit
authorized,0,,ACC-847145727,AUD,115.90 -31.92,POS,e62c0cf2-08f3-42c5-bad4-6de138fd9351,,Michael,50671.14,8/2/2018,M,19,West Perth,WA,2018-08-02T07:20:44.000+0000,1692.56,dc4ae2d4b0ec4643bf04445eee0d60d8,Australia,CUS-1609060617,115.84 -31.95,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,POS,25fd0d90-dec6-4462-85a0-fcdffa6864bb,,Rhonda,1917.11,8/2/2018,F,40,Capalaba,QLD,2018-08-02T07:57:46.000+0000,46.83,ea6093226962428b90595ce9bed3f015,Australia,CUS-1614226872,153.19 -27.53,debit
posted,,,ACC-2776252858,AUD,144.95 -37.76,PAYMENT,,,Kristin,2031.79,8/2/2018,F,43,,,2018-08-02T08:00:00.000+0000,43,852826a213da4102980e23b6cacdaaa1,Australia,CUS-4123612273,,debit
posted,,,ACC-574997646,AUD,150.79 -33.64,PAYMENT,,,Mackenzie,38.55,8/2/2018,F,18,,,2018-08-02T08:00:00.000+0000,151,33084ce6fa3743998092d4f2c427071f,Australia,CUS-586638664,,debit
authorized,1,,ACC-2828321672,AUD,153.03 -27.51,POS,0a1d930e-fed4-4d23-adee-6f46a9ac8bdb,,Stephanie,463.96,8/2/2018,F,53,Clayfield,QLD,2018-08-02T08:08:02.000+0000,6.48,498005fec6054a459538a3cb610526e2,Australia,CUS-1005756958,153.05 -27.42,debit
authorized,1,,ACC-3879258709,AUD,143.83 -37.66,POS,42ade571-5972-4160-9ecb-e0162a305fee,,Natasha,186236.3,8/2/2018,F,40,Belrose,NSW,2018-08-02T08:16:34.000+0000,108.65,da7d50bf71c14c7f884a3328cff0467b,Australia,CUS-527400765,151.21 -33.7,debit
authorized,0,,ACC-3954677887,AUD,115.72 -32.28,POS,15ceaf10-4350-41a8-b409-51e97e9bf4ab,,Ruth,17.44,8/2/2018,F,47,Kingsley,WA,2018-08-02T08:25:07.000+0000,20.87,bdbd26386e8441ffaee17eeddf5ecea7,Australia,CUS-3716701010,115.81 -31.82,debit
authorized,1,,ACC-4065652575,AUD,115.81 -31.82,SALES-POS,ae5f353c-afd0-4ed5-a4e3-d8b5bf48b5ec,,Lucas,2293.86,8/2/2018,M,21,Adelaide,SA,2018-08-02T08:33:40.000+0000,41.49,fa843fd8be634856978df16f243f1b8b,Australia,CUS-1117979751,138.6 -34.92,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,f74ba6f1-102d-407b-a9e8-3008ad72cdf7,,Diana,968.15,8/2/2018,F,26,Burleigh Heads,QLD,2018-08-02T08:42:13.000+0000,8.11,61c858d71c9a4d40b66be9368076c940,Australia,CUS-2487424745,153.45 -28.09,debit
authorized,1,,ACC-2153562714,AUD,116.00 -31.88,POS,e2591002-0bb4-4adc-a30a-49e3505355b5,,Linda,847.49,8/2/2018,F,24,Warwick,WA,2018-08-02T08:50:46.000+0000,12.97,f0db55df71b9413b8c408c0387020925,Australia,CUS-423725039,115.81 -31.85,debit
authorized,1,,ACC-354106658,AUD,151.04 -33.80,SALES-POS,ca74915b-4aca-4bfe-9b5c-2c2193e9426e,,Christine,4428.26,8/2/2018,F,39,Melbourne,VIC,2018-08-02T08:59:18.000+0000,46.12,121428005e504a0380d6069b7767528b,Australia,CUS-2376382098,144.96 -37.82,debit
posted,,,ACC-3485804958,AUD,138.52 -35.01,PAYMENT,,,Jessica,16394.78,8/2/2018,F,34,,,2018-08-02T09:00:00.000+0000,27,7000019867204e318697a67ea1d8ac7b,Australia,CUS-1196156254,,debit
posted,,,ACC-1516130869,AUD,130.84 -12.45,INTER BANK,,,Jessica,104.4,8/2/2018,F,21,,,2018-08-02T09:00:00.000+0000,39,2f49ddaa14f04e96a2d19dcc27b8d477,Australia,CUS-325142416,,debit
authorized,0,,ACC-3084464802,AUD,145.15 -37.76,POS,4b2fbc4b-533f-4084-8cd8-02132e2acea0,,Susan,842.07,8/2/2018,F,19,Wollert,VIC,2018-08-02T09:03:53.000+0000,25.7,90871d246cdb43729146ab6ccb78d9ae,Australia,CUS-1928710999,145.03 -37.62,debit
authorized,1,,ACC-4163822186,AUD,149.03 -34.97,SALES-POS,7c8b371e-51b1-48a4-a112-de37dd8287ec,,Karen,2986.34,8/2/2018,F,26,Kidman Park,SA,2018-08-02T09:08:08.000+0000,35.6,3569455b943e4a708e97675ba899bd7e,Australia,CUS-2630892467,138.53 -34.91,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,POS,e3e28ad9-50a4-4a33-b675-bb611d49b517,,Rhonda,1872.72,8/2/2018,F,40,Kalbarri,WA,2018-08-02T09:12:22.000+0000,44.39,3f04e8c7a5f6483289263a1b4f02a95a,Australia,CUS-1614226872,114.17 -27.7,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,POS,f940d132-74b5-4a4d-9e7e-9b92ebe0570e,,Rhonda,1845.04,8/2/2018,F,40,Greenslopes,QLD,2018-08-02T09:16:36.000+0000,27.68,8528dba42b854d2798fa048af404ac49,Australia,CUS-1614226872,153.05 -27.51,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,POS,62b17722-b7a4-4cbe-a004-4627f928bdb9,,Rhonda,1826.34,8/2/2018,F,40,Coffs Harbour,NSW,2018-08-02T09:25:05.000+0000,18.7,fb9a2978a4c142678510597fa808840b,Australia,CUS-1614226872,153.11 -30.3,debit
authorized,1,,ACC-1037050564,AUD,153.10 -27.66,SALES-POS,df148a2c-f28b-46cd-bf67-06c07620ee35,,Rhonda,1816.34,8/2/2018,F,40,Caffey,QLD,2018-08-02T09:29:19.000+0000,10,bcd6443cd0e848789ebee22dfa6535d0,Australia,CUS-1614226872,152.22 -27.7,debit
authorized,1,,ACC-847145727,AUD,115.90 -31.92,SALES-POS,9a41612f-8ad3-4211-8546-4ef3c4063d7f,,Michael,50657.65,8/2/2018,M,19,Perth,WA,2018-08-02T09:33:33.000+0000,13.49,110c5d35605f499a833ae94bbfc3742a,Australia,CUS-1609060617,115.86 -31.95,debit
authorized,0,,ACC-1788473090,AUD,145.06 -37.95,SALES-POS,6f46d443-1411-4315-bf87-9e7dd1a14f04,,Rachael,344.8,8/2/2018,F,21,Doncaster,VIC,2018-08-02T09:37:47.000+0000,20.26,1660b57218f444508f46356d6d3f4661,Australia,CUS-134193016,145.13 -37.79,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,POS,2b8320d0-06eb-46af-96d4-b4af7128ae91,,Diana,956.92,8/2/2018,F,26,Labrador,QLD,2018-08-02T09:46:16.000+0000,11.23,4b3f555adc0b4ff095c31458032e0577,Australia,CUS-2487424745,153.4 -27.97,debit
authorized,1,,ACC-1279356312,AUD,144.79 -37.73,POS,68ba666f-fcef-45e2-be45-efed62c99653,,Tyler,1035.55,8/2/2018,M,44,Rye,VIC,2018-08-02T09:50:30.000+0000,31.81,5092d408f08a491f842632568b80970b,Australia,CUS-1892177589,144.82 -38.37,debit
authorized,1,,ACC-1598451071,AUD,153.41 -27.95,SALES-POS,6a7723ac-8d34-4c11-a889-86425efdc1d5,,Diana,949.22,8/2/2018,F,26,Ormeau,QLD,2018-08-02T09:54:44.000+0000,7.7,4c418372cfd14a57a660a72376352f8a,Australia,CUS-2487424745,153.24 -27.76,debit
authorized,1,,ACC-4065652575,AUD,115.81 -31.82,SALES-POS,a6dffbca-a78e-482a-bfe4-ee7ef065c1c3,,Lucas,2285.02,8/2/2018,M,21,Melville,WA,2018-08-02T09:58:58.000+0000,8.84,2287bf597e6a47b59a85af1c7f4196ce,Australia,CUS-1117979751,115.79 -32.05,debit
authorized,1,,ACC-721712940,AUD,145.09 -37.82,POS,3a5629b1-d175-4133-b944-2c178bd78f69,,Andrew,49743.84,8/2/2018,M,78,East Melbourne,VIC,2018-08-02T10:12:40.000+0000,12.37,4a820c04e7ae4136a8e2779a2a41eff6,Australia,CUS-1646183815,144.97 -37.81,debit
authorized,1,,ACC-559365433,AUD,147.31 -42.88,SALES-POS,092cf080-71f6-45f7-a423-23fb0fdc91d7,,Mary,159.66,8/2/2018,F,64,Mount Beauty,VIC,2018-08-02T10:29:20.000+0000,31.5,40e386bdc36a45e984537e154039f5af,Australia,CUS-1654129794,147.17 -36.74,debit
authorized,1,,ACC-4258502723,AUD,145.45 -37.74,SALES-POS,d3e8e9ea-1e27-44bf-9574-7164c8e31fa7,,Kimberly,521.73,8/2/2018,F,24,Narre Warren,VIC,2018-08-02T10:46:00.000+0000,17.12,6dc295ac58bf4fd9997729e0ccfc7da8,Australia,CUS-3378712515,145.31 -38.02,debit
posted,,,ACC-3541460373,AUD,145.00 -37.83,PAYMENT,,,Jeffrey,2476.66,8/2/2018,M,24,,,2018-08-02T11:00:00.000+0000,41,114c12ff4117427aa5e400d4e794151f,Australia,CUS-1433879684,,debit
posted,,0,ACC-4163822186,AUD,149.03 -34.97,PAY/SALARY,,0,Karen,3907.05,8/2/2018,F,26,,,2018-08-02T11:00:00.000+0000,920.71,650e693a72da4fa3a83a5f89ffd38a26,Australia,CUS-2630892467,,credit
posted,,,ACC-1608363396,AUD,151.22 -33.87,INTER BANK,,,Robert,1667.91,8/2/2018,M,20,,,2018-08-02T11:00:00.000+0000,24,a95c03c7db314519b5ab0b67d24551dc,Australia,CUS-2688605418,,debit
authorized,1,,ACC-3485804958,AUD,138.52 -35.01,POS,a2d499f3-f376-4a70-8162-6117289e268e,,Jessica,16373.36,8/2/2018,F,34,Unley,SA,2018-08-02T11:00:54.000+0000,21.42,914ec16cce474b61966558b9bf4aa4bb,Australia,CUS-1196156254,138.61 -34.95,debit
